customer_id,segment,industry,city,employee_count_band,signup_date,churn_date,contract_type,acquisition_channel
2339,Mid,Медицина,Санкт-Петербург,<50,2020-05-31,,annual,organic
2340,Mid,Медицина,Москва,50-200,2023-02-01,,annual,paid
2341,SMB,Профуслуги,Воронеж,<50,2024-04-22,,annual,organic
2342,SMB,Логистика,Екатеринбург,50-200,2019-07-30,2024-09-11,monthly,referral
2343,SMB,Строительство,Воронеж,50-200,2020-10-10,2024-09-07,monthly,direct
2344,SMB,Розница,Москва,50-200,2023-05-31,,annual,paid
2345,SMB,Медиа,Москва,50-200,2020-01-09,,pay_as_you_go,organic
2346,Large,Строительство,Москва,200-500,2024-03-24,,annual,paid
2347,Mid,Образование,Воронеж,50-200,2023-10-20,,monthly,organic
2348,SMB,Строительство,Москва,50-200,2023-04-23,,annual,paid
2349,Mid,Логистика,Ростов-на-Дону,<50,2022-05-19,,monthly,paid
2350,SMB,Медицина,Нижний Новгород,<50,2024-10-05,,annual,organic
2351,Mid,Профуслуги,Москва,50-200,2025-04-12,,annual,referral
2352,Mid,Медиа,Самара,200-500,2021-07-25,,annual,organic
2353,Large,Строительство,Санкт-Петербург,200-500,2020-07-06,2023-01-19,annual,organic
2354,SMB,Логистика,Москва,<50,2023-01-04,,annual,organic
2355,SMB,Розница,Санкт-Петербург,50-200,2019-09-30,2023-07-13,monthly,direct
2356,SMB,Логистика,Санкт-Петербург,<50,2021-03-05,2023-04-26,annual,organic
2357,Mid,Финуслуги,Санкт-Петербург,50-200,2022-09-03,,monthly,paid
2358,SMB,Образование,Новосибирск,50-200,2021-08-19,,monthly,paid
2359,Mid,Розница,Самара,50-200,2022-05-16,2023-12-14,pay_as_you_go,organic
2360,SMB,ИТ и софт,Екатеринбург,<50,2023-05-19,2023-06-13,annual,paid
2361,Mid,Профуслуги,Воронеж,50-200,2024-07-31,,annual,referral
2362,Mid,HoReCa,Самара,200-500,2020-05-27,,annual,organic
2363,Mid,Недвижимость,Москва,200-500,2021-08-07,2024-04-21,pay_as_you_go,referral
2364,Mid,Профуслуги,Москва,50-200,2025-02-17,,annual,paid
2365,Large,HoReCa,Новосибирск,500+,2022-12-16,,annual,direct
2366,SMB,Профуслуги,Новосибирск,<50,2019-10-24,,monthly,referral
2367,SMB,Медиа,Москва,<50,2024-05-15,,monthly,paid
2368,SMB,ИТ и софт,Краснодар,200-500,2021-08-19,2023-10-03,pay_as_you_go,organic
2369,SMB,Логистика,Москва,<50,2021-09-13,2023-02-18,pay_as_you_go,paid
2370,Mid,Финуслуги,Москва,50-200,2019-08-08,2024-01-09,annual,organic
2371,Mid,Логистика,Санкт-Петербург,50-200,2022-02-09,2023-08-06,pay_as_you_go,paid
2372,SMB,Розница,Санкт-Петербург,<50,2023-09-11,,annual,paid
2373,SMB,Финуслуги,Санкт-Петербург,<50,2022-09-08,2023-01-06,monthly,paid
2374,SMB,Профуслуги,Санкт-Петербург,50-200,2022-03-19,,monthly,organic
2375,Large,Профуслуги,Ростов-на-Дону,500+,2020-06-28,2023-12-09,monthly,referral
2376,SMB,Профуслуги,Москва,<50,2023-12-23,,annual,direct
2377,SMB,Медиа,Краснодар,200-500,2023-12-20,,pay_as_you_go,referral
2378,Mid,Образование,Ростов-на-Дону,50-200,2025-06-30,,pay_as_you_go,paid
2379,SMB,HoReCa,Новосибирск,50-200,2021-03-20,,monthly,paid
2380,SMB,HoReCa,Санкт-Петербург,200-500,2020-10-05,,monthly,organic
2381,SMB,Производство,Казань,<50,2023-11-01,2024-03-10,monthly,direct
2382,SMB,Розница,Самара,<50,2021-03-12,,monthly,organic
2383,Mid,Логистика,Краснодар,200-500,2021-12-26,,annual,organic
2384,SMB,Образование,Москва,<50,2025-01-25,,monthly,referral
2385,SMB,Медиа,Санкт-Петербург,<50,2019-05-16,2024-11-23,monthly,direct
2386,SMB,Производство,Самара,500+,2020-12-05,2024-09-11,monthly,organic
2387,SMB,Образование,Санкт-Петербург,<50,2021-06-11,,monthly,direct
2388,Mid,HoReCa,Екатеринбург,50-200,2022-08-08,2023-12-22,pay_as_you_go,referral
2389,SMB,HoReCa,Ростов-на-Дону,<50,2022-06-09,2024-05-22,monthly,referral
2390,SMB,Финуслуги,Нижний Новгород,50-200,2020-05-21,,annual,paid
2391,SMB,Медиа,Казань,<50,2022-05-31,2024-08-11,pay_as_you_go,organic
2392,SMB,ИТ и софт,Новосибирск,<50,2021-02-25,,annual,organic
2393,SMB,Розница,Москва,<50,2022-06-11,,annual,paid
2394,SMB,Профуслуги,Москва,50-200,2020-05-24,,monthly,paid
2395,SMB,Образование,Екатеринбург,<50,2020-09-12,2023-10-24,annual,organic
2396,SMB,Логистика,Санкт-Петербург,200-500,2019-05-11,,pay_as_you_go,organic
2397,Mid,Строительство,Самара,50-200,2020-10-19,2024-03-14,annual,referral
2398,Mid,Розница,Москва,50-200,2020-01-16,2023-07-15,monthly,paid
2399,Mid,Финуслуги,Екатеринбург,50-200,2024-08-26,,pay_as_you_go,referral
2400,SMB,HoReCa,Москва,<50,2021-11-23,,annual,paid
2401,SMB,Профуслуги,Краснодар,<50,2022-08-24,,annual,organic
2402,Mid,Финуслуги,Москва,200-500,2021-06-18,,pay_as_you_go,paid
2403,SMB,Медицина,Казань,<50,2023-04-20,2024-07-07,monthly,paid
2404,Mid,Розница,Санкт-Петербург,200-500,2021-02-06,,monthly,organic
2405,Large,Образование,Москва,500+,2022-07-02,,annual,direct
2406,SMB,Розница,Москва,<50,2022-02-02,2024-01-02,annual,direct
2407,SMB,Образование,Санкт-Петербург,<50,2022-01-11,,pay_as_you_go,referral
2408,SMB,Розница,Санкт-Петербург,50-200,2023-01-13,,pay_as_you_go,paid
2409,SMB,Производство,Москва,<50,2020-03-22,2023-11-15,monthly,referral
2410,SMB,Строительство,Москва,200-500,2022-04-06,,annual,referral
2411,SMB,Строительство,Нижний Новгород,<50,2021-01-21,,monthly,direct
2412,Mid,Логистика,Москва,<50,2022-01-02,,annual,paid
2413,Mid,Недвижимость,Москва,50-200,2019-08-26,2023-05-26,pay_as_you_go,referral
2414,Mid,Производство,Москва,50-200,2021-05-25,2024-10-16,pay_as_you_go,referral
2415,SMB,Строительство,Самара,<50,2023-04-13,2025-10-18,annual,direct
2416,Mid,Строительство,Краснодар,200-500,2022-08-08,,monthly,organic
2417,Mid,Профуслуги,Санкт-Петербург,200-500,2022-11-01,2023-12-22,monthly,paid
2418,SMB,Профуслуги,Санкт-Петербург,<50,2024-06-26,,annual,organic
2419,Mid,Недвижимость,Краснодар,200-500,2019-02-07,,annual,organic
2420,SMB,Розница,Москва,<50,2020-10-05,2023-12-21,monthly,paid
2421,Mid,Финуслуги,Новосибирск,50-200,2020-04-23,,pay_as_you_go,paid
2422,Large,Строительство,Новосибирск,500+,2021-06-18,,monthly,organic
2423,SMB,Розница,Москва,<50,2023-10-09,,monthly,referral
2424,SMB,Медиа,Казань,50-200,2025-04-25,,monthly,paid
2425,SMB,Строительство,Самара,<50,2022-04-06,,monthly,organic
2426,Mid,HoReCa,Нижний Новгород,<50,2020-06-15,,monthly,direct
2427,Mid,Недвижимость,Москва,200-500,2021-11-10,,pay_as_you_go,direct
2428,SMB,HoReCa,Екатеринбург,<50,2020-02-23,2025-09-08,monthly,organic
2429,SMB,HoReCa,Самара,<50,2020-09-24,,monthly,paid
2430,SMB,Производство,Новосибирск,<50,2024-08-04,,annual,paid
2431,SMB,Недвижимость,Самара,50-200,2023-07-30,,annual,paid
2432,SMB,Логистика,Москва,<50,2020-08-15,,annual,direct
2433,SMB,Производство,Новосибирск,<50,2023-06-16,,annual,paid
2434,SMB,Строительство,Москва,50-200,2023-11-10,2025-11-18,annual,paid
2435,SMB,Медицина,Воронеж,<50,2023-06-13,,annual,paid
2436,Mid,Профуслуги,Москва,500+,2020-08-25,2025-05-07,pay_as_you_go,organic
2437,SMB,Профуслуги,Краснодар,50-200,2020-05-04,2023-04-24,monthly,organic
2438,Mid,Розница,Екатеринбург,200-500,2024-04-17,,monthly,direct
2439,SMB,Недвижимость,Москва,<50,2020-06-25,,annual,referral
2440,SMB,Строительство,Самара,<50,2021-04-12,,annual,referral
2441,Mid,Производство,Нижний Новгород,500+,2020-08-02,2023-07-11,monthly,referral
2442,Large,Образование,Москва,200-500,2021-09-30,,monthly,paid
2443,Large,Медиа,Москва,200-500,2023-12-02,,monthly,organic
2444,SMB,Строительство,Ростов-на-Дону,<50,2024-07-15,,annual,paid
2445,Mid,ИТ и софт,Санкт-Петербург,50-200,2022-04-27,2023-12-09,monthly,organic
2446,SMB,Логистика,Москва,50-200,2021-10-18,,annual,paid
2447,Mid,Профуслуги,Москва,50-200,2020-02-04,2024-07-10,monthly,referral
2448,Mid,Профуслуги,Новосибирск,50-200,2024-09-10,,monthly,direct
2449,SMB,Медицина,Самара,<50,2019-08-08,2023-11-14,monthly,paid
2450,SMB,HoReCa,Казань,50-200,2023-01-05,,annual,paid
2451,SMB,HoReCa,Краснодар,<50,2022-10-16,,annual,paid
2452,Mid,Образование,Воронеж,500+,2021-11-20,2024-12-27,pay_as_you_go,direct
2453,SMB,Розница,Краснодар,<50,2023-10-17,,annual,referral
2454,Large,Логистика,Краснодар,500+,2020-10-31,,annual,referral
2455,Mid,Недвижимость,Екатеринбург,200-500,2023-04-29,,pay_as_you_go,referral
2456,SMB,Логистика,Ростов-на-Дону,<50,2021-09-11,,pay_as_you_go,direct
2457,SMB,Финуслуги,Санкт-Петербург,<50,2023-03-18,,monthly,referral
2458,SMB,Медиа,Новосибирск,50-200,2022-07-20,2023-06-10,monthly,paid
2459,SMB,HoReCa,Краснодар,<50,2022-03-02,2024-05-19,pay_as_you_go,paid
2460,SMB,Логистика,Санкт-Петербург,<50,2024-03-06,,annual,referral
2461,SMB,ИТ и софт,Санкт-Петербург,<50,2021-07-30,,pay_as_you_go,direct
2462,Mid,Образование,Казань,50-200,2022-01-10,,pay_as_you_go,paid
2463,Large,Производство,Москва,200-500,2020-01-01,2025-10-12,pay_as_you_go,organic
2464,SMB,ИТ и софт,Самара,50-200,2020-02-04,2023-03-11,monthly,referral
2465,SMB,Медиа,Санкт-Петербург,<50,2024-03-06,2024-09-19,monthly,direct
2466,SMB,ИТ и софт,Санкт-Петербург,<50,2020-07-30,2023-03-11,pay_as_you_go,organic
2467,SMB,HoReCa,Санкт-Петербург,<50,2024-05-11,2024-12-22,monthly,referral
2468,SMB,Логистика,Казань,<50,2023-12-28,,pay_as_you_go,paid
2469,SMB,Производство,Казань,<50,2019-12-20,,annual,paid
2470,SMB,Розница,Москва,<50,2025-02-12,,monthly,direct
2471,SMB,Медицина,Санкт-Петербург,<50,2023-03-01,,annual,organic
2472,SMB,Розница,Санкт-Петербург,<50,2021-07-22,2025-05-01,monthly,paid
2473,Mid,Строительство,Москва,<50,2024-06-08,,annual,paid
2474,SMB,Розница,Воронеж,<50,2020-05-12,,monthly,paid
2475,SMB,Образование,Воронеж,<50,2022-01-26,2024-06-21,annual,paid
2476,Mid,Финуслуги,Москва,50-200,2022-12-26,2023-10-23,annual,paid
2477,SMB,Недвижимость,Нижний Новгород,<50,2022-03-02,2025-01-02,pay_as_you_go,organic
2478,SMB,Строительство,Екатеринбург,<50,2020-09-27,,annual,paid
2479,Mid,Профуслуги,Москва,200-500,2025-05-27,,monthly,paid
2480,SMB,ИТ и софт,Воронеж,<50,2019-07-12,2023-01-01,pay_as_you_go,direct
2481,SMB,Недвижимость,Воронеж,50-200,2022-02-26,,annual,organic
2482,SMB,Розница,Санкт-Петербург,<50,2019-07-04,2024-09-17,monthly,direct
2483,SMB,Строительство,Новосибирск,<50,2024-03-20,,annual,organic
2484,SMB,Финуслуги,Москва,<50,2021-01-20,,annual,direct
2485,Mid,Образование,Новосибирск,50-200,2020-07-03,2023-08-05,annual,paid
2486,SMB,Розница,Санкт-Петербург,<50,2020-10-08,,annual,organic
2487,SMB,Финуслуги,Москва,200-500,2021-09-07,,annual,direct
2488,SMB,Строительство,Москва,200-500,2020-08-30,,annual,organic
2489,Mid,Финуслуги,Санкт-Петербург,50-200,2020-01-23,,annual,organic
2490,SMB,Профуслуги,Новосибирск,<50,2024-08-29,2025-01-05,pay_as_you_go,direct
2491,SMB,Розница,Москва,<50,2023-05-05,,annual,referral
2492,Large,Строительство,Краснодар,500+,2023-09-10,,annual,paid
2493,Mid,HoReCa,Екатеринбург,50-200,2024-12-06,,annual,direct
2494,Mid,ИТ и софт,Ростов-на-Дону,200-500,2022-09-30,,annual,paid
2495,SMB,Финуслуги,Москва,50-200,2025-05-29,,pay_as_you_go,direct
2496,Mid,Финуслуги,Санкт-Петербург,50-200,2024-06-19,,annual,organic
2497,SMB,HoReCa,Воронеж,50-200,2021-08-26,,monthly,paid
2498,SMB,Недвижимость,Москва,<50,2021-03-17,2025-06-03,annual,organic
2499,Mid,Профуслуги,Краснодар,50-200,2020-10-06,,annual,referral
2500,SMB,Медиа,Воронеж,<50,2024-09-24,,annual,paid
2501,Mid,Розница,Москва,50-200,2021-10-25,,monthly,direct
2502,Mid,Производство,Воронеж,200-500,2019-10-30,,annual,organic
2503,Mid,Логистика,Екатеринбург,200-500,2020-06-17,2025-06-18,monthly,direct
2504,Mid,Медицина,Воронеж,50-200,2021-12-22,,annual,organic
2505,SMB,HoReCa,Новосибирск,50-200,2024-12-30,,annual,paid
2506,SMB,ИТ и софт,Нижний Новгород,50-200,2023-02-14,,annual,paid
2507,SMB,Образование,Ростов-на-Дону,<50,2024-10-21,,annual,organic
2508,SMB,ИТ и софт,Казань,50-200,2019-09-17,,pay_as_you_go,paid
2509,Large,Медиа,Новосибирск,500+,2022-09-26,2023-09-18,monthly,direct
2510,Mid,Финуслуги,Москва,50-200,2023-03-30,,annual,paid
2511,Mid,Финуслуги,Москва,50-200,2019-11-04,2024-07-14,monthly,paid
2512,SMB,Логистика,Казань,50-200,2020-02-17,,annual,paid
2513,Mid,Медиа,Казань,50-200,2020-06-12,,monthly,paid
2514,SMB,Строительство,Екатеринбург,<50,2022-09-30,2025-09-07,monthly,paid
2515,Mid,Розница,Москва,200-500,2024-02-11,,pay_as_you_go,paid
2516,SMB,HoReCa,Самара,200-500,2020-03-06,,annual,direct
2517,Mid,Образование,Санкт-Петербург,50-200,2025-01-28,,pay_as_you_go,referral
2518,Mid,Образование,Воронеж,50-200,2025-01-28,,annual,paid
2519,SMB,HoReCa,Ростов-на-Дону,<50,2020-05-06,2025-03-01,pay_as_you_go,referral
2520,SMB,Розница,Санкт-Петербург,<50,2019-03-17,,pay_as_you_go,referral
2521,SMB,Медиа,Казань,<50,2020-08-05,2023-03-06,monthly,organic
2522,SMB,Недвижимость,Санкт-Петербург,50-200,2024-08-01,,monthly,organic
